timestamp,gyro_x,gyro_y,gyro_z,acc_x,acc_y,acc_z,conf_gyro,conf_acc
1669243056.8708,-0.05920139229945904,0.02747254809133507,0.025852688639237485,1.1814036213397716,-1.1551409850778442,10.349319635826868,0.8378465820166683,0.5558397930559631
1669243056.8808,0.04903558130138098,0.09615478141138176,0.053150408611937795,-0.5742543828782448,1.27769032893591,10.712762204080237,0.618069773823646,0.9801253986394836
1669243056.8909,-0.02922905936464413,-0.021838904439802447,0.01754919011983088,0.18358643501177352,0.16681143335242116,8.13149040340405,0.4226432938753927,0.33025599504549885
1669243056.9009,0.016608844515863433,-0.026126575866779467,-0.059949903196550594,0.46552238307007077,0.4235628004762012,11.5037840616149,0.8483738997584223,0.3584441806668448
1669243056.9108,0.126605762269867,0.10394012786520532,0.01797346259331803,-1.0537387450620033,-1.9575058411405941,10.158368917046111,0.35094120563596265,0.8725831697213914
1669243056.9209,0.0691901263828779,-0.029075920981043744,0.03463820771994173,0.14041120695667741,0.7172966803364026,9.915613423431365,0.48543562620308767,0.6069131475209322
1669243056.9309,0.009569663059828513,0.058409368376735986,-0.006041511615614635,0.30922976076032865,-0.5090340138822917,9.268726200136527,0.7379281683298771,0.887414470803623
1669243056.941,0.05181579203910046,0.07205234778132336,0.0844641523864491,-1.158753188479364,-1.2113579059818211,9.56598355768707,0.4022230443480094,0.6966735777052007
1669243056.9508,0.036297369034474,-0.015766668410357655,-0.04900464681017274,0.5365604852554796,0.5754426808918098,9.042648484044856,0.522605331125078,0.7077727729972149
1669243056.9608,0.007039830301756134,0.06854946688518444,-0.02881841187692,2.030324531654976,-0.9211735371320987,9.629302222344315,0.9851391103336341,0.6020155071704516
1669243056.9709,0.12070075975069101,0.043644567705164054,0.0020569402536687667,1.4849915405567908,-0.9089616416248598,8.943572487301797,0.724082823971634,0.7960537077592866
1669243056.9808,-0.04645550213166934,0.011252379618885144,-0.010899025356748877,-0.1161970264600719,0.5796018302983751,8.972111650188193,0.5647453532128988,0.7261169688987018
1669243056.9908,-0.05652973547454605,0.08570189224760023,0.037384051335171815,-0.2097699452955294,-0.43828667680859934,7.949119239506649,0.5059368509115505,0.8243570993185116
1669243057.0008,-0.04731646870151847,-0.010383197847707162,-0.010745929601674305,0.08070584029942973,-0.6236385720987601,8.61164592666382,0.5052189094578874,0.8820859487256248
1669243057.0109,0.054542519692044614,-0.0018061948528161134,0.04790035848587776,0.44755476039924824,-0.7241223630570235,10.409879069772613,0.8406506240467767,0.6283574459421897
1669243057.0208,-0.022170710345914602,0.003383481933680949,0.1476587804949326,-1.1511950333556915,0.2802374289352276,9.43809543878328,0.693064603073178,0.883199151959722
1669243057.0308,0.07471398638467255,0.05102731302322351,0.03662928059638557,0.676189985286342,0.4511623571596846,7.956482030162696,0.9517441133558895,0.7070755182583486
1669243057.0409,-0.0311150740741416,0.03523024652409774,0.01717776626606537,0.9103594791677692,-1.6176395991260022,8.279674822282615,0.6490760137765694,0.7172220247840456
1669243057.0508,0.09899193431901553,0.07419104153098692,-0.09004168978176996,1.150868676170965,-0.7374358210683709,8.247408979793361,0.20020799849944337,0.88977186976391
1669243057.0608,0.04544275800269103,0.02106387161405494,-0.022088028931921983,0.386705697337474,0.42708055359170416,8.87964619734282,0.22277987847963598,0.9274483896207968
1669243057.0709,-0.03994226521378591,0.10524593163818236,0.00747920292800428,0.46587088516327,0.688942349067748,7.060673629363323,0.7148335239874395,0.7575583729610664
1669243057.0809,0.06497458292527752,-0.0024477643619542216,0.03122154306044377,1.8144745009062495,0.7994439525565467,9.392897407802097,0.7595593147634431,0.3780718448875694
1669243057.0908,0.029749153067532546,0.04693122451524676,0.10544936652935985,1.872984202181395,-0.5093335566953595,9.273351368303915,0.6284322122419153,0.9423980243769565
1669243057.1008,0.0643506330100838,0.04035643272729531,0.06666646948856973,1.3715622650302732,0.5831051179008768,7.854261014162258,0.952127689179759,0.6970613587109342
1669243057.1108,-0.012711480526764272,0.05847101719549559,-0.0029477701356849136,0.5952417449954797,-0.3821005098358953,8.756767601727597,0.5672025367047602,0.9877267952975393
1669243057.1209,-0.044222718086845636,0.04624418418383771,-0.039744353545759316,1.6261442243674975,-0.8647219009566361,8.497067071683869,0.7504021616666194,0.7943232999717295
1669243057.1308,0.08527651167769504,0.051850991482803754,-0.0012834460862406628,2.108911445707504,0.8790407987346381,8.070462951267416,0.9635058897907953,0.9884381599570947
1669243057.1408,0.014885066867169932,0.1216420691040119,0.13696586043136477,2.2224785108316807,-0.42326195940365696,9.781864997272868,0.39879470396119765,0.7753985527869471
1669243057.1508,0.053121259825224316,0.07916395286828876,-0.032630887287338164,0.6524018424337004,1.8390222434979666,7.333821456504741,0.5167603206302643,0.5731098756840032
1669243057.1609,0.06290164782375665,0.03535103845120506,0.08167834813562566,1.384059482748083,-0.23899584538160218,9.960637685625901,0.9331735172149065,0.711544951025987
1669243057.1708,-0.06609541941575173,0.08943290289726723,-0.0018385530307799634,1.2800874362980625,-1.1567677017623845,8.933701318001507,0.899574427414709,0.9650371607964232
1669243057.1808,-0.09440469003710068,0.013540149053074164,0.05088075887843331,-0.5313454652190888,0.06431575282963564,8.285063464098789,0.9935077104178365,0.5915689504544875
1669243057.1909,-0.014883956149114277,0.04741609188423697,-0.13567710490122853,0.16552918191515764,0.5775998080909996,9.941782695337084,0.8257494412521975,0.7040418557543375
1669243057.2008,-0.03909352803064116,0.01580332976703048,0.08362468309338254,1.7114483918489074,-2.711927222592445,8.344634538975729,0.7353828314537849,0.6582893259955305
1669243057.2108,0.004559825708375839,0.0344317213192535,-0.053019060206289687,1.7157498542367455,0.4490573211672374,9.339295023202,0.792995292659977,0.7926690236984026
1669243057.2208,0.028291643089311053,0.03556080846115313,0.00663651107024878,-0.48474349341956124,0.44364913857316823,8.751306157443816,0.9042143127576358,0.700725564269753
1669243057.2309,-0.000974222393782035,0.033389412819882835,0.007141399478646263,-1.5210966085483208,-1.1470504478202412,8.77432507151126,0.8710021698852154,0.7108353374415668
1669243057.2408,-0.022329395309150638,0.013672612766196702,-0.020701399640030906,0.7098320351305798,-0.8467014486926769,11.066315371974438,0.9323570930036176,0.8063714541305549
1669243057.2508,0.048246692053698755,0.06530973738245882,-0.004219121313532559,0.21258776694816073,-0.13073639493745565,8.38908705721955,0.7281881892838259,0.3618141017424842
1669243057.2609,-0.03925059165570723,0.0776864428587778,-0.00633305678149805,-0.6480790976352304,0.5729235511153868,8.644033159034855,0.9755456261932343,0.8142046967420349
1669243057.2709,-0.08221070271377241,0.11966211893297514,0.028200420593969835,0.09615309318793375,-0.1549415180954229,10.567635776272445,0.524654672226401,0.8435563067985623
1669243057.2808,-0.043348330439946445,-0.033756086130086925,-0.03454385655564145,0.9011069018463675,-0.4561082940936972,9.89014202971449,0.4729298221763406,0.9296882178217138
1669243057.2908,0.10492905106358619,-0.08930392195240365,-0.08388154582297866,1.6689845992570695,-0.08909264061054961,10.230807149380352,0.2591140670299922,0.8783601683993235
1669243057.3008,-0.017393017330958056,0.010256479370225566,0.02577963089816948,1.0720934429039932,-1.0086015345167012,8.194196700862577,0.0,0.7188372928697607
1669243057.311,0.0354646773871667,0.02142748610942248,0.0834548028377487,0.21579692596791622,-1.460902406054429,9.485510567599402,0.613157587792206,0.854444659185804
1669243057.3209,-0.030051030356442868,0.002860340393121127,-0.06754075339902316,0.9377910567091747,-0.9307446409218145,8.910488741367393,0.8224413168758047,0.9371424039597145
1669243057.3308,-0.05231328795760625,0.03399236692012899,0.032176076715318,0.957684699080765,-0.4411579068751513,11.67745271035108,0.9197562095826762,0.6231565661023091
1669243057.3409,0.089630644234617,0.028485919013480843,0.0836147797303672,0.6598526624276381,0.8342130825789489,9.023909473509011,0.6294836485535886,0.580334152065398
1669243057.3509,-0.005387632393958125,0.010320394427856004,0.04493004699170999,0.11193323176174896,-0.44120419922951376,10.380333906946694,0.37204075268751147,0.9318421758788301
1669243057.3609,-0.06674456974294832,-0.006359393980990075,0.023758399657225867,1.752440572888219,1.8228728906563152,9.015016305092304,0.8387777266346222,0.7282095782982287
1669243057.3708,0.03660835942822517,-0.037615979552728135,0.00966316959014633,0.42007489888203964,-1.346059869690568,9.858898956558019,0.9422532335614664,0.8416532071355434
1669243057.3809,0.13646030853349528,0.06731901061819358,0.037947886042408174,1.2516174643669395,0.7253450854263994,10.425202914966151,0.297507969912163,0.8725196073979199
1669243057.3909,0.10006715005052011,-0.0777546288666128,0.002740803598876766,0.43075747503965056,-0.9785112897033137,9.918744805993017,0.7277765931259037,0.8237965351540264
1669243057.4008,0.06794013964906873,-0.10522848658166387,0.05184212325029159,1.0077671674826696,-3.2985211166210697,8.936435488088428,0.8021759816257354,0.6859116726883242
1669243057.4108,0.03876448986289879,0.003034319200193019,0.0505569594150135,0.48234538152606105,-1.3114587887384048,10.008590254266592,0.4095967687483112,0.7637289260585018
1669243057.4208,0.05877282485814136,0.022011679909102265,0.06099757636440506,0.3479006368368594,-0.028904775713745,10.958450711155352,0.7800199097019496,0.9233708122420887
1669243057.4309,0.07012438573722604,-0.07848589613268477,-0.005818752623187229,0.3120051459635535,0.6770242870345404,8.612979741903372,0.9437126139279699,0.7156788350769513
1669243057.4408,0.09947671241076518,0.02701319111544521,-0.07530407953532854,0.5659819721160408,-0.13583899290009843,9.791569057504013,0.7891943561300405,0.8537782275284841
1669243057.4509,0.029642431206322276,-0.010976835970595594,-0.06459456747668663,1.4948587354621004,0.6041687056085162,11.3347798075531,0.5701538588018984,0.517655085640155
1669243057.4609,0.06559445176321163,-0.06616189121324693,0.11036776508951408,2.515171865121561,1.141016341638393,11.284287423826191,0.39065787652228656,0.7528466963073223
1669243057.4709,-0.0068569874395954244,-0.03618764143188563,-0.025235919950168738,-0.625660461447678,-1.6844485886231142,9.58763460166615,0.22628009642635116,0.5008714128291228
1669243057.4808,0.08274661111538864,-0.07126580515636909,-0.02556546612685168,0.09624032889539136,0.41848829574158464,10.025435755858165,0.5046525590163239,0.7773032168664205
1669243057.4909,-0.036015957009175564,-0.04968979438368923,0.01922883641179378,1.0818482411551646,-0.7058752447984248,9.997816166213667,0.6677875041980474,0.7957091179347491
1669243057.5008,0.08095852778513156,-0.043713771074980576,-0.0410812776744883,0.2295509786887704,-1.6763431037991914,11.567750993088762,0.729314894954245,0.7230838335946579
1669243057.5109,0.0021748344987029683,-0.08271945074285585,0.05023928651020537,0.8491142921079511,-1.2655153021464773,8.198856936485818,0.8637205355724192,0.48160880396808126
1669243057.5208,0.03312386569021419,-0.05261929155564414,0.09556918394307823,0.5427045272262796,1.2746909465373375,12.089663175921858,0.7944736452049743,0.4105118074500377
1669243057.5308,-0.057303684963074586,-0.05277183433860643,0.0036608139925696304,1.5652705398555469,0.7109273589664368,9.49183744106115,0.6992416484139837,0.649115436401003
1669243057.5409,-0.04148373026044454,0.06632338196682194,-0.07722384760032046,0.1275755538729073,-1.0708316794526436,11.30663785089611,0.6826913127729599,0.8791012041218341
1669243057.5508,0.11282737327927911,0.016155583014164348,-0.005227905033729286,1.8347014144358145,-0.3078598655958642,9.712290773181769,0.773816632136011,0.89334258448941
1669243057.5608,0.006256357983989363,-0.029774982493336447,-0.021966808853776755,0.7959402571326208,0.7563180821113789,9.941540223347651,0.6608025489525787,0.9407729238329665
1669243057.5709,0.02784334474284431,-0.09324402359578862,-0.0334252717189851,0.8602529391496904,-0.9296096397724183,9.017583351226728,0.5704460793199158,0.8874109773343359
1669243057.5809,0.049753461698354325,0.009170059613094566,0.008833508747728654,0.4716491314565206,0.32088481718878126,11.493321316527648,0.6138796139802428,0.7574822995320444
1669243057.5908,-0.06197351713180655,-0.020739355715018747,-0.0538779994745106,0.36265229710267105,-0.7277076003406281,8.908246365935291,0.6936434456980312,0.6248005507190957
1669243057.6009,0.06465670076263748,0.006662811687328801,-0.09831100093882124,1.235729001918961,1.3020030091444665,13.142048723320945,0.8529515386595984,0.06806231804326002
1669243057.6109,-0.011415747224154697,-0.050277105136287734,-0.03591707533515373,1.900527423075967,-0.48355953778866634,9.779415941882288,0.6794603098321372,0.42319113270395026
1669243057.6208,0.04330838168290264,0.10377607046946012,0.03301742677164011,1.8775627778244128,-1.2677950613371856,9.144519552533344,0.6328557420965867,0.9792695772872755
1669243057.6308,-0.03741077837540937,-0.030143703596016615,0.017841220275350466,0.33572723008577293,-2.9045147842914476,10.300611113245914,0.5784942841422782,0.7947904199255039
1669243057.6409,-0.014079332696517254,0.05180432291249828,-0.017380238248112752,0.6155695892253994,0.27186620410401524,10.433293094091862,0.9905120293852363,0.6358116708738584
1669243057.6509,0.10474685925088145,0.01927489661677622,0.020540532464351856,-1.4528944473565255,-0.2809321638679379,12.167991101187965,0.727181219318751,0.5765991787855002
1669243057.6609,0.05041420335861228,-0.027150112812984895,0.017288271207500153,-1.631879617941632,-0.7748500619765244,10.086769943825349,0.7787586425683575,0.7689800407098731
1669243057.6709,-0.021523096906599815,0.009661702679134954,0.052415089673967276,0.8754249958114129,1.0505860778561087,8.557369596384639,0.949917980615861,0.6702608575531437
1669243057.681,-0.03887082932764161,0.05207996451217814,-0.0029586911196630645,-0.8269879493797592,-0.5786250750020792,8.846320317676613,0.9541154160361671,0.9620334690570851
1669243057.6908,-0.01876916020155554,0.023253910859455846,-0.1442671105565147,0.7597490675286176,-0.33223820121587516,8.50287626521623,0.5888442228114243,0.8922145206123291
1669243057.7008,0.03618248573595666,-0.02915402852570642,0.027624773424115307,0.9864672163784731,-0.23871489266484705,9.5828696028455,0.5846241118888891,0.8009890764513925
1669243057.7109,0.11353443850091527,0.04589269149269723,-0.02999402431812402,0.6631117316915424,1.1489619840540048,9.780777352139443,0.5706891930366376,0.8712618145489326
1669243057.7209,0.008929401192980616,-0.06412950413718219,0.009822440138032244,1.3818368190749002,-0.5893345562289127,9.296686614241057,0.5258267203944639,0.9466882600374257
1669243057.7308,-0.1242348799599525,0.11500390001946725,0.0055665466721776255,-1.1660259295172195,-1.4129958088389905,10.378161321553316,0.27933017678608785,0.7228837631757639
1669243057.7409,-0.12016106050747469,0.035362721561353366,0.016766781972271803,-1.1255363580117002,0.18341825485728913,9.892302148883076,0.6772608926177837,0.7119585233047708
1669243057.7509,-0.045860247765314915,0.10568627733650937,-0.04725321687600968,0.26892177103803894,-0.18834260608949133,6.46133285359633,0.8820164595905418,0.29747417258076647
1669243057.7609,0.03272708320825164,-0.005328187615917596,0.03493197776374696,1.5606655737689947,-0.7578814165899386,7.400813201109114,0.44005040694548236,0.5405639177836867
1669243057.7709,-0.046839481048193576,0.07292931326720835,-0.1111870197129479,-0.3853548700525673,-0.9749937988082333,10.649013143315806,0.2969344176365777,0.624349012167815
1669243057.7809,0.015204601454191675,-0.03461331874330177,0.011950790165103026,0.9846355716963416,1.5770425335461506,10.926329694093642,0.24700443258759097,0.7574434792064877
1669243057.7908,0.027997835044722176,0.08489739551025213,0.09448070691086867,1.5450226565600413,1.032500911212489,9.85985985396008,0.3519506261625889,0.8276559799266769
1669243057.8008,-0.04127881187978999,0.06356132195790425,-0.03076773810349085,1.0277045519082255,-0.7022770152446285,9.70582339233072,0.6805841931747092,0.8357014530763186
1669243057.8108,0.011679586283533421,-0.006324030401643702,-0.04114850950887447,-1.2552975896059084,-0.08913287628143085,7.472933402109141,0.6597208865012618,0.5704719273110539
1669243057.8209,-0.013448515729826162,0.07812419512241489,-0.026383023953635898,0.3337902596586973,-1.444905596220091,9.336429097416719,0.7382846820285065,0.6230761525715167
1669243057.8309,-0.004591402142316826,-0.03781257560364755,-0.11340438358913532,1.1221450602641252,-1.0778551029974919,9.581076549930227,0.8315305400124797,0.8907575286447892
1669243057.8408,-0.08872074821156624,-0.08228985498261929,-0.005467082806978459,-1.2275823901759881,1.1087349600905756,9.40083707768559,0.9080077055654164,0.9927950051698953
1669243057.8509,0.031118978288815047,-0.0454306411343004,-0.08588244862130943,0.025897444410976744,-0.5155059917814131,8.464495116999062,0.937487622674319,0.551965833518119
1669243057.8609,-0.008241932328959251,0.0843623553125109,-0.008912307702312163,0.6766076679332791,0.5794574874920904,8.292357946492649,0.7288854768680562,0.9110044810408098
1669243057.8708,0.020739309516578985,0.0488464786344526,-0.0565727011355592,1.8227708916553012,-0.248209004845282,9.75136101328855,0.8903271200372385,0.6269873946588391
1669243057.8809,0.02370591531028956,0.013183071131911115,-0.04545736973591641,1.001882103608875,0.10535622582682697,8.151588092057567,0.8050067569290684,0.5794820662386705
1669243057.891,0.022877417166078797,0.022794250070602172,0.0051612994298972925,0.44165541434527733,0.038209703967976294,10.30483676552236,0.8597443770701967,0.7496959742061502
1669243057.9008,0.09909769817062941,-0.02488144178131931,0.07206609651106705,0.5590966445936751,-1.1468978526950582,10.113963688459936,0.3537084498672366,0.8301769531705376
1669243057.9108,0.019040527104521657,-0.002032145283419268,0.021812634679169468,-0.75518005094196,-1.161686130106439,9.89813703998019,0.3183360584731201,0.9991871894871427
1669243057.9209,0.0031642466093382247,0.013699216566211278,0.07125501780262192,0.6191638036157732,-1.614481462429849,10.410648020984642,0.7986821766136893,0.8639635755381879
1669243057.9309,0.0023268721264328353,0.08205898334560893,-0.029575616487556668,2.4177174942491635,0.9763245543692831,9.121999326979925,0.8849814363148034,0.97896160562286
1669243057.9409,-0.04934257854370369,0.03229283079290778,0.055066951619334836,0.5583512947170267,-1.0530766036040415,8.806332704552895,0.8987878612361767,0.6557988265618271
1669243057.9508,0.0038804084170316992,-0.03522489204545037,0.12338397965219008,-0.8626129922632024,-0.610072338056185,8.018739543812874,0.8852309933616226,0.8480442422314106
1669243057.9609,-0.003849396834352906,-0.07612262362781139,-0.06262029444856773,0.7532524225526588,0.05962518544542983,8.497965860081315,0.9114452208300403,0.9703774953893302
1669243057.9709,-0.008961672860386974,-0.0053300878482337374,0.020339629500925258,-0.4519985684503468,0.487092877552514,9.128436749321965,0.51950180603397,0.8758737274695382
1669243057.9808,-0.0006604567924336224,-0.043525788097800305,0.06582476902887718,0.05153201329620449,-0.7684813337498136,9.081253915989024,0.6645103480306975,0.9727266204146909
1669243057.9909,0.03248001775471936,-0.03950169555930089,0.019059080137522603,2.2858012357251223,-1.4297925764313568,9.262001975473106,0.9155698536388711,0.4953602483465924
1669243058.0009,-0.038857024419419184,0.04497058967945943,0.07646360998655494,0.11179326133297718,-1.7306072171922788,9.018818426826636,0.6917893493127079,0.6528303476890882
1669243058.0109,0.010801189387230648,-0.05939658484935767,-0.11847656356266967,1.5615903892370016,0.22274839326365992,8.8547882477259,0.8736761942677649,0.9635681339585608
1669243058.0208,0.04712643370226888,-0.041046743923772215,0.04364832735299867,1.1956005332686717,-1.2689028872778512,9.647516820940968,0.7469669367173606,0.7583871623591734
1669243058.0308,-0.08826483968935991,0.021333596740566615,-0.020231263478046047,1.5960754361939196,0.20205892000133824,7.226783113739253,0.9911351376247554,0.49359284500657563
1669243058.0409,-0.0231763058326901,0.012632239273994223,0.014490910485367279,0.9198314393533362,-2.326530651869832,10.823445506652996,0.6460373152115348,0.17243815771635018
1669243058.0508,-0.046358312951102085,0.07008221214315286,0.03869416706562649,-0.4463040652441467,-2.0719899379346525,11.152538278828622,0.5334132050622356,0.9345522421593844
1669243058.0609,0.004108877868652567,0.025544691256244884,0.0018337630988898173,-0.2303146704975355,-0.6297625902212086,10.069500453205888,0.44968669634497693,0.5503256516992475
1669243058.0709,0.06628546557510295,-0.021077094717257612,0.08325677284150791,1.176382078308294,-1.3457803863921527,8.516407987790368,0.38076970584302905,0.9821208729554294
1669243058.0809,0.019841677993725625,0.008670654022974662,0.019387464791029867,2.476036423009725,-1.1216211840899775,9.668712183650136,0.4538161308615556,0.6345526507313349
1669243058.0908,-0.06213470791342589,-0.0211970570733217,-0.025221353218567777,-1.2881208795405985,-1.102451180644504,10.1001827274804,0.7300522251893913,0.8727684122791394
1669243058.1008,-0.05150055113556247,0.03023502327887922,0.009615360944353122,-0.19866249150447335,-0.59911634788787,10.602437069702564,0.9234388014653997,0.8211084204919944
1669243058.1109,-0.10564694136488412,0.006316384940860339,0.03674607489368337,1.3858064792850677,-0.3697219039259786,7.71268236193945,0.7447165321956195,0.6830746136729635
1669243058.1208,0.01355447775807633,-0.06014841588845701,-0.06931462917794026,1.3717559053278983,-0.2458960214544818,10.491351796572602,0.9746673411050382,0.5668053323840585
1669243058.1309,0.10294116444800795,-0.0030295309317554414,0.03871676608653293,2.0189495940898046,-0.005699944891501163,10.444464473424398,0.9925676581258378,0.9409276462570443
1669243058.1409,-0.012009800163985984,-0.10208449062424725,0.03376567690817029,0.7118496028218497,-0.34631962597796,11.34732762831503,0.9858802291835526,0.9895642662380771
1669243058.1509,-0.006479296320372884,-0.034504403273376394,-0.02090509541246618,0.1742554464050547,-0.8838805014229347,9.273375574616427,0.6173708837237921,0.6597842409048835
1669243058.1608,0.004393420019502568,0.06623797549069182,-0.02873591535841163,-0.8907182173560275,-0.521301971870636,9.436629241706731,0.8331955822511768,0.9151688957716777
1669243058.1709,-0.06953192986778906,0.00859505388616916,-0.06114468770473397,0.7227115089012603,0.5232036384555969,11.32027829172212,0.8223989536216434,0.7182547394418413
1669243058.1809,-0.007738735177837313,-0.001984867261475767,0.032446553467845814,1.5648752860662243,-1.9021355567201508,10.930023265768472,0.5678334269272562,0.6996695985572501
1669243058.1909,-0.03418420554328276,0.0065921311338918475,0.06499765096579098,-0.1352406087559751,-0.1711744414443072,8.938486564926095,0.7169204843052014,0.1548461612005928
1669243058.2009,0.04858796878015048,0.09906959918890015,-0.0685212917208421,-0.6724694145102637,-1.9935680306580987,10.184394207954119,0.5086246086680997,0.4085502349938188
1669243058.2109,0.03940109192277902,0.0341378800472781,-0.01775451634735626,0.2662263811113035,-2.4766952654594863,9.924405858105219,0.444176718906947,0.9699636656943477
1669243058.2208,-0.00849255038796765,-0.07065727339282502,0.04767076513028391,2.418469560961807,-0.1255241976870365,10.65226462004063,0.8418806830401566,0.9132343822286817
1669243058.2309,-0.007657628656661809,-0.042279687116370875,-0.021230640874221683,2.3922915305831456,1.0234503770178267,9.69025274767386,0.7523086304953778,0.9851931734198384
1669243058.2409,-0.00441216762550359,0.05133583669758478,0.03381731672127019,0.9505049200238035,1.1031571898580648,10.944419672319075,0.9181194456141373,0.9822980136767445
1669243058.2508,0.06990145891263491,0.07423537948842063,-0.012477003558206756,2.3052018950763347,0.344877987953581,9.62383745748835,0.7015893176454898,0.8812083426443734
1669243058.2609,-0.10601071280450658,0.07895362772015795,0.009398321092510781,2.272818913205749,0.3488367400722271,10.910797340565985,0.8319925498954408,0.7935502939742287
1669243058.2709,-0.047517272801894786,-0.0009213551702462333,-0.02299959244768757,0.5199778808597391,0.5078979086570323,9.312314172811568,0.45290416738196326,0.4763423962826867
1669243058.2809,0.025829542007855488,-0.00031679555947156796,-0.07804309464485576,1.2743788878144493,0.5011869045911743,9.158872633590638,0.8542352415007404,0.9025197098657325
1669243058.2908,-0.03564643025161013,0.06538689118899912,0.03379974304938076,0.4539800294391358,-1.948323797818682,8.569747239040662,0.8636153774451347,0.9938300369062041
1669243058.3008,0.029669086331951283,0.023682756820060553,0.045429014781158655,-0.1164619064629503,-0.8988373558791717,10.39254452267113,0.8395436109222977,0.9285127295129928
1669243058.3108,0.17716615360930238,0.09056246672138495,-0.029922960372587154,0.4066042365267982,1.1477727638242057,9.7008515487874,0.11489250959792685,0.9749650552225853
1669243058.3209,0.03626650758366721,0.03296226306758723,0.016260994151549968,0.1519401426539249,-0.6234771138149056,10.276784936517092,0.055738271500658576,0.9666956343807959
1669243058.3309,-0.02188829585206829,0.05287486458448774,0.03664688515963394,0.5588821544750763,1.2222402053507138,9.525352877202113,0.8846374450498078,0.9582891473483273
1669243058.3409,-0.027031369604649996,0.07679764324763007,-0.036922495216821505,-0.9835197701297367,-2.1773947074827276,8.779559661787253,0.8694109024577372,0.8959990631417971
1669243058.3509,-0.041852045384181615,0.09080198295513166,-0.04339522486736359,1.0762101029433804,-0.7947648697331865,9.9476794710601,0.8429014679466542,0.9800167438313507
1669243058.3609,0.056287148783487215,0.0016457126485471003,-0.08731341153854737,0.0013584550809040419,-1.1323789758301666,9.027542894875316,0.8629061726436617,0.7281249851592333
1669243058.3709,0.04925458768356439,-0.008560470000063925,0.13359259365320575,-0.4873258205258342,-0.08166655807834894,10.569281644497725,0.794551047081545,0.8397343284897605
1669243058.3809,-0.05484779818624805,0.11451077746426533,0.0013320911744535025,0.9719640671075351,-1.6219356573737067,12.203076365601026,0.907795587431968,0.39982791574637766
1669243058.3909,0.03233155277206595,-0.06582062195068601,-0.051746815469178725,2.0726804767576343,-1.838444914083572,11.859940218683063,0.9074631576253085,0.8402107287146172
1669243058.4009,-0.026628523110595836,0.05815097487876181,0.012842987651994788,0.8769333354482699,-0.020838040681268766,8.777205856458064,0.767334652857657,0.0
1669243058.4108,0.010812661816546387,0.024013356079526572,-0.026722358184902505,1.8081813408817022,-2.4316896143549935,11.421542642988348,0.8394461279331428,0.01798727389092214
1669243058.4209,0.05354127230757505,0.06093838664057219,-0.04375734879690521,-0.74292347875713,-0.39994204130099037,9.722531095496453,0.5696710358842889,0.21326321304408213
1669243058.4309,0.010008788668685705,-0.024797707864806125,0.013124284730276166,-1.0664625029177888,-0.07907260138096517,9.560606481914448,0.5090636472949479,0.9738758660481561
1669243058.4409,-0.06636156614992082,-0.028004297236864206,0.07304114061611788,0.8595394697160664,-1.2759388201090347,8.950750232920617,0.46825104169002396,0.9376506846635457
1669243058.4509,0.09021125917857854,0.03820898246932519,0.011916014412767089,2.360580778743307,0.4636823293032456,8.118265277676672,0.8795170981394045,0.9764274846201124
1669243058.4609,0.144416157584731,0.011457248138053138,0.02680075279030519,1.2015704048873916,-1.94955672709325,7.832151098484477,0.8115680676040602,0.9933154110927819
1669243058.4709,-0.0034251608936415115,0.027019554169130208,-0.0011882346281805647,0.18011536255280702,-2.038613678843914,9.77441786375825,0.32776577956926745,0.8343415298061472
1669243058.4808,0.037793270723623616,-0.01707514834504824,0.058439050338260363,-0.05249147284306843,0.016972531643164035,8.963981398761446,0.6364938580769666,0.5144917004312577
1669243058.4909,0.0800514632048415,0.024197251814103572,-0.026864096824872105,2.02207158276078,0.06114303755680134,9.255982653318913,0.920754338594731,0.621765347249202
1669243058.5009,-0.09991671118127962,-0.019666817057006347,-0.041131330154695646,0.9483501256053399,-0.2919251303182263,9.319550268485715,0.8682511293420258,0.8721521570822677
1669243058.5108,-0.033916464555249076,-0.02751839019048475,-0.06680728834118499,-0.6812957942201154,-0.49145558770952347,10.024272100461,0.8554747368001674,0.8954742912861847
1669243058.5209,0.06095844756055986,-0.015063029214309598,0.01507154436591502,1.02873872900805,-2.2531017868973673,8.94912503916375,0.8346616050951141,0.8303925388302698
1669243058.5309,-0.017671985135536136,-0.09225290412299095,0.05281098036962098,0.10577483993523218,0.5628246723991907,8.881621022626344,0.6811414925905879,0.5602516147484895
1669243058.5409,-0.022050335758574378,-0.016327118924089692,-0.00018120863980372517,1.6037910388246976,-1.2566456805370794,9.406288975067135,0.44732852625361985,0.5543855351990139
1669243058.5509,0.029380690341456,0.04837287699195464,-0.06346012724070779,0.1565809756338481,1.72948271165045,9.458521576358638,0.5431165743117927,0.8487324372995134
1669243058.5609,0.01810331079472617,-0.01715318966209782,-0.06492380873544731,0.9615642260212602,0.2818071957941175,11.283582416008702,0.8173740395160488,0.8060447124332387
1669243058.5709,0.01863223584603637,0.04457319447927608,-0.0024922007635759377,-0.6052861366746308,-0.24018071841108138,10.044295164714875,0.8465290604202704,0.731435681900958
1669243058.5808,-0.03292937594284846,-0.05494155206967532,0.08018079464455506,0.2800067577853586,-0.8471719413703411,7.820633114947875,0.5444559568225997,0.681443232836979
